Algorithm,Processors,Size(bytes),Avg_Latency(us)
5,64,131072,470.34
5,64,262144,933.51
5,64,524288,1747.47
5,64,1048576,2917.63
5,96,1,24.39
5,96,2,29.89
5,96,4,8.72
5,96,8,27.47
5,96,16,9.00
5,96,32,7.65
5,96,64,27.67
5,96,128,45.40
5,96,256,30.09
5,96,512,27.92
5,96,1024,41.90
5,96,2048,43.27
5,96,4096,54.35
5,96,8192,74.49
5,96,16384,99.58
5,96,32768,201.30
5,96,65536,416.75
5,96,131072,771.98
5,96,262144,1419.56
5,96,524288,2630.16
5,96,1048576,4539.24
5,128,1,6.06
5,128,2,41.04
5,128,4,12.70
5,128,8,8.93
5,128,16,8.76
5,128,32,10.30
5,128,64,66.21
5,128,128,28.96
5,128,256,39.19
5,128,512,33.22
5,128,1024,46.60
5,128,2048,50.75
5,128,4096,66.95
5,128,8192,111.67
5,128,16384,148.90
5,128,32768,292.47
5,128,65536,553.33
5,128,131072,1132.31
5,128,262144,2140.14
5,128,524288,3873.96
5,128,1048576,7086.56
5,176,1,2005.57
5,176,2,37.60
5,176,4,11.82
5,176,8,8.41
5,176,16,8.28
5,176,32,13.95
5,176,64,43.93
5,176,128,29.35
5,176,256,34.94
5,176,512,46.34
5,176,1024,40.37
5,176,2048,48.98
5,176,4096,201.50
5,176,8192,89.59
5,176,16384,145.79
5,176,32768,326.86
5,176,65536,633.42
5,176,131072,1145.71
5,176,262144,2032.19
5,176,524288,3910.78
5,176,1048576,7663.81
5,224,1,1965.15
5,224,2,17.60
5,224,4,13.57
5,224,8,21.27
5,224,16,11.18
5,224,32,23.92
5,224,64,354.91
5,224,128,55.42
5,224,256,268.43
5,224,512,93.28
5,224,1024,64.34
5,224,2048,78.06
5,224,4096,104.90
5,224,8192,110.38
5,224,16384,185.44
5,224,32768,325.60
5,224,65536,656.89
5,224,131072,1157.39
5,224,262144,2146.96
5,224,524288,4721.77
5,224,1048576,8873.40
5,256,1,3.42
5,256,2,1.79
5,256,4,6.31
5,256,8,5.87
5,256,16,13.05
5,256,32,10.58
5,256,64,68.22
5,256,128,22.35
5,256,256,859.32
5,256,512,85.75
5,256,1024,33.95
5,256,2048,39.38
5,256,4096,91.74
5,256,8192,115.85
5,256,16384,200.45
5,256,32768,356.01
5,256,65536,691.21
5,256,131072,1210.49
5,256,262144,2280.85
5,256,524288,4971.04
5,256,1048576,9829.23
0,2,1,3.13
0,2,2,0.21
0,2,4,0.17
0,2,8,0.16
0,2,16,0.18
0,2,32,0.18
0,2,64,0.21
0,2,128,1.81
0,2,256,9.13
0,2,512,1.53
0,2,1024,2.84
0,2,2048,1.49
0,2,4096,4.60
0,2,8192,5.45
0,2,16384,7.48
0,2,32768,16.55
0,2,65536,9.17
0,2,131072,14.55
0,2,262144,26.24
0,2,524288,52.45
0,2,1048576,94.47
0,4,1,0.84
0,4,2,0.23
0,4,4,0.23
0,4,8,0.23
0,4,16,0.24
0,4,32,1.06
0,4,64,0.29
0,4,128,2.83
0,4,256,2.71
0,4,512,2.55
0,4,1024,2.72
0,4,2048,5.13
0,4,4096,10.30
0,4,8192,10.19
0,4,16384,9.07
0,4,32768,10.41
0,4,65536,14.36
0,4,131072,25.14
0,4,262144,84.46
0,4,524288,155.25
0,4,1048576,314.26
0,8,1,1.05
0,8,2,0.93
0,8,4,3.15
0,8,8,0.54
0,8,16,1.31
0,8,32,2.98
0,8,64,1.83
0,8,128,11.39
0,8,256,6.14
0,8,512,7.08
0,8,1024,5.62
0,8,2048,14.77
0,8,4096,15.61
0,8,8192,18.13
0,8,16384,15.45
0,8,32768,38.59
0,8,65536,44.39
0,8,131072,89.55
0,8,262144,185.48
0,8,524288,342.37
0,8,1048576,734.71
0,16,1,2.73
0,16,2,1.54
0,16,4,3.03
0,16,8,1.67
0,16,16,0.85
0,16,32,0.53
0,16,64,1.09
0,16,128,8.46
0,16,256,5.70
0,16,512,7.88
0,16,1024,7.87
0,16,2048,16.79
0,16,4096,19.84
0,16,8192,24.96
0,16,16384,20.78
0,16,32768,41.36
0,16,65536,78.73
0,16,131072,136.22
0,16,262144,287.13
0,16,524288,585.93
0,16,1048576,1523.40
0,32,1,10.00
0,32,2,7.27
0,32,4,3.04
0,32,8,5.66
0,32,16,3.43
0,32,32,2.84
0,32,64,14.47
0,32,128,12.93
0,32,256,10.23
0,32,512,18.59
0,32,1024,15.29
0,32,2048,33.47
0,32,4096,38.66
0,32,8192,69.92
0,32,16384,26.36
0,32,32768,35.18
0,32,65536,72.35
0,32,131072,136.30
0,32,262144,304.84
0,32,524288,602.87
0,32,1048576,1132.87
0,48,1,164.48
0,48,2,15.07
0,48,4,7.21
0,48,8,4.18
0,48,16,4.04
0,48,32,4.91
0,48,64,11.46
0,48,128,36.96
0,48,256,22.29
0,48,512,17.98
0,48,1024,27.88
0,48,2048,29.36
0,48,4096,38.62
0,48,8192,51.57
0,48,16384,23.01
0,48,32768,43.90
0,48,65536,86.71
0,48,131072,178.37
0,48,262144,360.99
0,48,524288,770.00
0,48,1048576,1335.92
0,64,1,24.25
0,64,2,10.15
0,64,4,6.97
0,64,8,4.59
0,64,16,3.86
0,64,32,5.22
0,64,64,22.13
0,64,128,19.77
0,64,256,21.65
0,64,512,21.62
0,64,1024,19.93
0,64,2048,26.38
0,64,4096,49.48
0,64,8192,64.50
0,64,16384,31.17
0,64,32768,51.56
0,64,65536,80.23
0,64,131072,166.57
0,64,262144,375.33
0,64,524288,845.96
0,64,1048576,1403.12
0,96,1,2.81
0,96,2,16.94
0,96,4,6.21
0,96,8,6.87
0,96,16,3.88
0,96,32,2.98
0,96,64,22.33
0,96,128,13.24
0,96,256,24.16
0,96,512,20.03
0,96,1024,28.71
0,96,2048,36.32
0,96,4096,40.85
0,96,8192,52.03
0,96,16384,27.47
0,96,32768,54.57
0,96,65536,111.62
0,96,131072,210.15
0,96,262144,475.59
0,96,524288,982.27
0,96,1048576,1787.88
0,128,1,4.11
0,128,2,38.79
0,128,4,26.24
0,128,8,11.23
0,128,16,14.62
0,128,32,11.54
0,128,64,53.13
0,128,128,25.03
0,128,256,35.74
0,128,512,37.90
0,128,1024,48.27
0,128,2048,49.78
0,128,4096,70.70
0,128,8192,109.93
0,128,16384,136.33
0,128,32768,279.71
0,128,65536,130.31
0,128,131072,250.81
0,128,262144,588.57
0,128,524288,1088.41
0,128,1048576,2105.56
0,176,1,678.51
0,176,2,23.64
0,176,4,9.26
0,176,8,18.07
0,176,16,7.76
0,176,32,16.14
0,176,64,61.04
0,176,128,38.16
0,176,256,41.52
0,176,512,69.68
0,176,1024,74.23
0,176,2048,81.25
0,176,4096,73.36
0,176,8192,92.16
0,176,16384,162.56
0,176,32768,319.74
0,176,65536,162.26
0,176,131072,298.79
0,176,262144,603.56
0,176,524288,1289.15
0,176,1048576,2107.71
0,224,1,793.22
0,224,2,22.60
0,224,4,11.64
0,224,8,15.49
0,224,16,9.06
0,224,32,12.99
0,224,64,13.35
0,224,128,61.95
0,224,256,215.18
0,224,512,76.39
0,224,1024,75.26
0,224,2048,62.69
0,224,4096,101.42
0,224,8192,104.36
0,224,16384,224.95
0,224,32768,321.29
0,224,65536,159.97
0,224,131072,259.57
0,224,262144,538.05
0,224,524288,1126.66
0,224,1048576,1825.82
0,256,1,10.32
0,256,2,2.29
0,256,4,1.68
0,256,8,2.52
0,256,16,1.21
0,256,32,1.94
0,256,64,3.66
0,256,128,17.63
0,256,256,27.30
0,256,512,23.51
0,256,1024,29.49
0,256,2048,38.46
0,256,4096,68.15
0,256,8192,68.48
0,256,16384,1530.87
0,256,32768,80.78
0,256,65536,124.09
0,256,131072,228.00
0,256,262144,476.25
0,256,524288,971.90
0,256,1048576,1644.31
1,2,1,1.65
1,2,2,0.16
1,2,4,0.18
1,2,8,0.18
1,2,16,0.17
1,2,32,0.14
1,2,64,0.18
1,2,128,1.70
1,2,256,8.52
1,2,512,1.29
1,2,1024,1.92
1,2,2048,1.68
1,2,4096,3.88
1,2,8192,8.11
1,2,16384,7.22
1,2,32768,9.87
1,2,65536,9.45
1,2,131072,16.42
1,2,262144,26.46
1,2,524288,55.93
1,2,1048576,89.31
1,4,1,0.32
1,4,2,0.17
1,4,4,0.18
1,4,8,0.16
1,4,16,0.14
1,4,32,0.14
1,4,64,0.13
1,4,128,3.55
1,4,256,5.24
1,4,512,2.81
1,4,1024,5.16
1,4,2048,7.76
1,4,4096,9.73
1,4,8192,11.62
1,4,16384,13.45
1,4,32768,12.30
1,4,65536,15.71
1,4,131072,26.44
1,4,262144,77.43
1,4,524288,137.24
1,4,1048576,266.44
1,8,1,4.26
1,8,2,1.06
1,8,4,2.28
1,8,8,1.15
1,8,16,1.10
1,8,32,3.01
1,8,64,2.62
1,8,128,14.11
1,8,256,8.45
1,8,512,13.35
1,8,1024,9.57
1,8,2048,14.78
1,8,4096,22.08
1,8,8192,24.24
1,8,16384,38.49
1,8,32768,23.37
1,8,65536,36.22
1,8,131072,68.60
1,8,262144,179.15
1,8,524288,350.18
1,8,1048576,725.20
1,16,1,1.31
1,16,2,1.74
1,16,4,6.10
1,16,8,3.24
1,16,16,1.57
1,16,32,0.92
1,16,64,1.78
1,16,128,13.79
1,16,256,11.57
1,16,512,17.14
1,16,1024,14.21
1,16,2048,28.61
1,16,4096,37.80
1,16,8192,44.04
1,16,16384,13.87
1,16,32768,27.01
1,16,65536,62.87
1,16,131072,98.68
1,16,262144,233.41
1,16,524288,519.89
1,16,1048576,946.80
1,32,1,1.51
1,32,2,9.87
1,32,4,4.60
1,32,8,6.20
1,32,16,6.21
1,32,32,3.34
1,32,64,12.43
1,32,128,44.66
1,32,256,35.10
1,32,512,55.73
1,32,1024,47.09
1,32,2048,92.51
1,32,4096,103.98
1,32,8192,157.30
1,32,16384,33.98
1,32,32768,61.66
1,32,65536,122.75
1,32,131072,257.38
1,32,262144,531.62
1,32,524288,1149.60
1,32,1048576,2107.72
1,48,1,118.62
1,48,2,47.67
1,48,4,13.49
1,48,8,15.43
1,48,16,33.89
1,48,32,8.68
1,48,64,18.97
1,48,128,137.04
1,48,256,96.86
1,48,512,98.28
1,48,1024,125.12
1,48,2048,170.36
1,48,4096,216.82
1,48,8192,283.31
1,48,16384,67.80
1,48,32768,103.40
1,48,65536,230.44
1,48,131072,478.49
1,48,262144,846.32
1,48,524288,1572.10
1,48,1048576,3343.22
1,64,1,8.79
1,64,2,24.73
1,64,4,14.29
1,64,8,25.59
1,64,16,17.36
1,64,32,5.57
1,64,64,52.41
1,64,128,85.25
1,64,256,84.35
1,64,512,66.32
1,64,1024,67.85
1,64,2048,119.99
1,64,4096,146.17
1,64,8192,187.65
1,64,16384,70.86
1,64,32768,119.81
1,64,65536,306.39
1,64,131072,538.52
1,64,262144,1177.79
1,64,524288,3113.75
1,64,1048576,3865.97
1,96,1,21.47
1,96,2,216.50
1,96,4,46.53
1,96,8,56.61
1,96,16,60.98
1,96,32,20.08
1,96,64,13.33
1,96,128,170.71
1,96,256,133.43
1,96,512,98.30
1,96,1024,125.41
1,96,2048,199.13
1,96,4096,232.53
1,96,8192,286.36
1,96,16384,110.05
1,96,32768,202.56
1,96,65536,419.91
1,96,131072,898.03
1,96,262144,1838.20
1,96,524288,4029.87
1,96,1048576,7188.05
1,128,1,12.06
1,128,2,178.29
1,128,4,31.28
1,128,8,23.59
1,128,16,64.48
1,128,32,17.63
1,128,64,13.06
1,128,128,169.31
1,128,256,158.05
1,128,512,136.90
1,128,1024,178.79
1,128,2048,260.72
1,128,4096,338.83
1,128,8192,396.63
1,128,16384,106.41
1,128,32768,269.18
1,128,65536,565.66
1,128,131072,1306.87
1,128,262144,3222.90
1,128,524288,6706.34
1,128,1048576,12538.67
1,176,1,1158.43
1,176,2,156.56
1,176,4,68.59
1,176,8,246.77
1,176,16,95.84
1,176,32,30.69
1,176,64,77.06
1,176,128,211.04
1,176,256,204.83
1,176,512,183.29
1,176,1024,244.89
1,176,2048,342.28
1,176,4096,497.18
1,176,8192,543.93
1,176,16384,90.87
1,176,32768,220.98
1,176,65536,578.63
1,176,131072,1465.80
1,176,262144,2630.40
1,176,524288,4414.67
1,176,1048576,8062.32
1,224,1,2.72
1,224,2,383.40
1,224,4,70.40
1,224,8,82.86
1,224,16,88.14
1,224,32,69.59
1,224,64,96.42
1,224,128,339.79
1,224,256,353.60
1,224,512,319.08
1,224,1024,334.21
1,224,2048,479.07
1,224,4096,715.68
1,224,8192,935.47
1,224,16384,140.94
1,224,32768,291.50
1,224,65536,619.86
1,224,131072,1076.70
1,224,262144,2307.26
1,224,524288,4984.82
1,224,1048576,9106.40
1,256,1,25.35
1,256,2,57.13
1,256,4,37.83
1,256,8,43.41
1,256,16,37.15
1,256,32,37.88
1,256,64,35.33
1,256,128,181.81
1,256,256,330.29
1,256,512,216.50
1,256,1024,275.83
1,256,2048,296.00
1,256,4096,527.74
1,256,8192,642.20
1,256,16384,202.12
1,256,32768,267.09
1,256,65536,593.25
1,256,131072,1203.26
1,256,262144,2128.05
1,256,524288,4189.24
1,256,1048576,10681.35
2,2,1,9.74
2,2,2,0.19
2,2,4,0.19
2,2,8,0.18
2,2,16,0.19
2,2,32,0.22
2,2,64,0.24
2,2,128,1.73
2,2,256,9.21
2,2,512,1.39
2,2,1024,1.55
2,2,2048,1.70
2,2,4096,3.95
2,2,8192,8.19
2,2,16384,18.18
2,2,32768,9.79
2,2,65536,8.63
2,2,131072,15.34
2,2,262144,24.39
2,2,524288,50.52
2,2,1048576,89.40
2,4,1,0.77
2,4,2,0.26
2,4,4,0.19
2,4,8,0.18
2,4,16,0.17
2,4,32,1.39
2,4,64,0.17
2,4,128,3.01
2,4,256,4.59
2,4,512,3.63
2,4,1024,3.07
2,4,2048,5.71
2,4,4096,8.70
2,4,8192,11.80
2,4,16384,4.16
2,4,32768,14.47
2,4,65536,13.26
2,4,131072,25.71
2,4,262144,40.58
2,4,524288,91.27
2,4,1048576,162.57
2,8,1,1.93
2,8,2,0.93
2,8,4,1.30
2,8,8,1.16
2,8,16,1.44
2,8,32,2.83
2,8,64,2.49
2,8,128,8.60
2,8,256,5.84
2,8,512,6.27
2,8,1024,10.17
2,8,2048,10.73
2,8,4096,15.06
2,8,8192,21.41
2,8,16384,14.06
2,8,32768,15.90
2,8,65536,41.72
2,8,131072,62.12
2,8,262144,105.98
2,8,524288,200.55
2,8,1048576,400.20
2,16,1,1.72
2,16,2,1.25
2,16,4,3.97
2,16,8,3.53
2,16,16,1.28
2,16,32,2.49
2,16,64,46.28
2,16,128,9.19
2,16,256,8.89
2,16,512,10.42
2,16,1024,9.15
2,16,2048,17.78
2,16,4096,22.51
2,16,8192,27.85
2,16,16384,27.25
2,16,32768,25.51
2,16,65536,52.73
2,16,131072,99.77
2,16,262144,232.50
2,16,524288,478.93
2,16,1048576,951.90
2,32,1,3.03
2,32,2,9.98
2,32,4,5.27
2,32,8,7.16
2,32,16,5.14
2,32,32,4.67
2,32,64,6.82
2,32,128,17.67
2,32,256,13.92
2,32,512,28.29
2,32,1024,19.15
2,32,2048,40.36
2,32,4096,66.22
2,32,8192,53.18
2,32,16384,32.16
2,32,32768,42.62
2,32,65536,77.26
2,32,131072,154.68
2,32,262144,305.60
2,32,524288,639.63
2,32,1048576,1267.46
2,48,1,259.33
2,48,2,20.69
2,48,4,16.02
2,48,8,8.58
2,48,16,10.55
2,48,32,6.76
2,48,64,28.89
2,48,128,47.47
2,48,256,38.81
2,48,512,30.80
2,48,1024,40.24
2,48,2048,55.24
2,48,4096,94.75
2,48,8192,83.90
2,48,16384,52.86
2,48,32768,73.69
2,48,65536,120.26
2,48,131072,223.07
2,48,262144,440.09
2,48,524288,886.16
2,48,1048576,1713.11
2,64,1,11.92
2,64,2,14.14
2,64,4,24.09
2,64,8,14.48
2,64,16,19.37
2,64,32,8.06
2,64,64,21.34
2,64,128,71.81
2,64,256,45.21
2,64,512,37.49
2,64,1024,41.73
2,64,2048,50.90
2,64,4096,77.32
2,64,8192,99.31
2,64,16384,71.23
2,64,32768,97.51
2,64,65536,149.12
2,64,131072,281.06
2,64,262144,549.76
2,64,524288,1099.52
2,64,1048576,2183.48
2,96,1,11.50
2,96,2,50.76
2,96,4,18.61
2,96,8,19.27
2,96,16,27.66
2,96,32,13.41
2,96,64,43.68
2,96,128,89.42
2,96,256,83.78
2,96,512,69.57
2,96,1024,75.06
2,96,2048,95.16
2,96,4096,107.99
2,96,8192,140.35
2,96,16384,93.24
2,96,32768,121.40
2,96,65536,214.35
2,96,131072,376.72
2,96,262144,742.89
2,96,524288,1481.25
2,96,1048576,2934.64
2,128,1,10.39
2,128,2,61.28
2,128,4,17.80
2,128,8,22.64
2,128,16,28.97
2,128,32,15.16
2,128,64,68.87
2,128,128,111.42
2,128,256,107.30
2,128,512,67.91
2,128,1024,92.18
2,128,2048,123.09
2,128,4096,151.95
2,128,8192,166.16
2,128,16384,113.14
2,128,32768,147.07
2,128,65536,269.14
2,128,131072,476.35
2,128,262144,911.12
2,128,524288,1816.52
2,128,1048576,3559.72
2,176,1,2843.15
2,176,2,65.82
2,176,4,36.01
2,176,8,29.09
2,176,16,32.51
2,176,32,50.40
2,176,64,59.05
2,176,128,152.99
2,176,256,127.88
2,176,512,128.15
2,176,1024,134.12
2,176,2048,167.09
2,176,4096,226.85
2,176,8192,263.75
2,176,16384,192.55
2,176,32768,242.45
2,176,65536,374.94
2,176,131072,665.80
2,176,262144,1184.60
2,176,524288,2215.84
2,176,1048576,4163.01
2,224,1,4315.61
2,224,2,286.26
2,224,4,39.16
2,224,8,44.93
2,224,16,133.26
2,224,32,33.43
2,224,64,68.33
2,224,128,227.73
2,224,256,165.24
2,224,512,150.37
2,224,1024,154.34
2,224,2048,213.06
2,224,4096,286.52
2,224,8192,344.94
2,224,16384,276.68
2,224,32768,315.13
2,224,65536,491.80
2,224,131072,814.52
2,224,262144,1461.96
2,224,524288,2716.72
2,224,1048576,5458.53
2,256,1,42.64
2,256,2,15.55
2,256,4,16.41
2,256,8,11.82
2,256,16,14.87
2,256,32,14.36
2,256,64,12.96
2,256,128,97.88
2,256,256,244.11
2,256,512,108.98
2,256,1024,129.95
2,256,2048,141.43
2,256,4096,284.13
2,256,8192,362.22
2,256,16384,315.19
2,256,32768,310.64
2,256,65536,530.22
2,256,131072,888.88
2,256,262144,1507.18
2,256,524288,2904.53
2,256,1048576,5775.88
5,2,1,173.15
5,2,2,0.19
5,2,4,0.20
5,2,8,0.16
5,2,16,0.19
5,2,32,0.19
5,2,64,0.19
5,2,128,1.46
5,2,256,9.29
5,2,512,1.36
5,2,1024,1.66
5,2,2048,1.62
5,2,4096,6.87
5,2,8192,5.67
5,2,16384,7.20
5,2,32768,6.88
5,2,65536,9.34
5,2,131072,16.15
5,2,262144,28.28
5,2,524288,52.74
5,2,1048576,94.44
5,4,1,1.02
5,4,2,0.41
5,4,4,0.21
5,4,8,0.23
5,4,16,0.27
5,4,32,0.19
5,4,64,0.94
5,4,128,3.44
5,4,256,10.83
5,4,512,3.17
5,4,1024,4.82
5,4,2048,5.63
5,4,4096,9.15
5,4,8192,10.15
5,4,16384,5.70
5,4,32768,19.11
5,4,65536,15.93
5,4,131072,22.91
5,4,262144,42.29
5,4,524288,79.56
5,4,1048576,154.11
5,8,1,2.24
5,8,2,0.94
5,8,4,1.26
5,8,8,0.96
5,8,16,0.66
5,8,32,5.83
5,8,64,2.01
5,8,128,10.37
5,8,256,5.75
5,8,512,8.08
5,8,1024,7.28
5,8,2048,12.53
5,8,4096,16.33
5,8,8192,21.74
5,8,16384,15.73
5,8,32768,24.35
5,8,65536,45.96
5,8,131072,66.64
5,8,262144,126.22
5,8,524288,255.91
5,8,1048576,497.68
5,16,1,1.80
5,16,2,1.10
5,16,4,3.34
5,16,8,3.79
5,16,16,1.30
5,16,32,1.78
5,16,64,1.86
5,16,128,9.22
5,16,256,6.74
5,16,512,12.36
5,16,1024,9.21
5,16,2048,18.62
5,16,4096,22.86
5,16,8192,29.41
5,16,16384,22.10
5,16,32768,38.41
5,16,65536,75.43
5,16,131072,143.48
5,16,262144,302.12
5,16,524288,564.71
5,16,1048576,1073.50
5,32,1,3.30
5,32,2,7.30
5,32,4,3.41
5,32,8,5.00
5,32,16,4.22
5,32,32,2.74
5,32,64,7.00
5,32,128,14.45
5,32,256,13.83
5,32,512,23.58
5,32,1024,18.65
5,32,2048,55.58
5,32,4096,48.91
5,32,8192,50.01
5,32,16384,55.38
5,32,32768,65.86
5,32,65536,134.75
5,32,131072,296.14
5,32,262144,552.99
5,32,524288,1063.65
5,32,1048576,2099.38
5,48,1,113.06
5,48,2,19.70
5,48,4,12.22
5,48,8,8.92
5,48,16,9.24
5,48,32,8.55
5,48,64,8.93
5,48,128,69.57
5,48,256,30.87
5,48,512,25.55
5,48,1024,43.73
5,48,2048,46.38
5,48,4096,61.76
5,48,8192,76.09
5,48,16384,67.70
5,48,32768,113.29
5,48,65536,209.20
5,48,131072,392.69
5,48,262144,772.98
5,48,524288,1513.68
5,48,1048576,2809.22
5,64,1,10.38
5,64,2,15.15
5,64,4,7.41
5,64,8,6.71
5,64,16,7.51
5,64,32,5.63
5,64,64,34.88
5,64,128,25.30
5,64,256,29.18
5,64,512,24.05
5,64,1024,32.32
5,64,2048,49.28
5,64,4096,56.74
5,64,8192,71.22
5,64,16384,68.99
5,64,32768,121.11
5,64,65536,245.30
5,64,131072,464.86
5,64,262144,917.98
5,64,524288,1764.74
5,64,1048576,3043.96
5,96,1,7.65
5,96,2,34.17
5,96,4,13.18
5,96,8,10.44
5,96,16,9.18
5,96,32,11.32
5,96,64,43.45
5,96,128,25.74
5,96,256,38.95
5,96,512,34.50
5,96,1024,51.02
5,96,2048,51.37
5,96,4096,64.14
5,96,8192,81.86
5,96,16384,114.71
5,96,32768,213.92
5,96,65536,387.53
5,96,131072,793.76
5,96,262144,1449.23
5,96,524288,2695.11
5,96,1048576,4922.52
5,128,1,6.73
5,128,2,31.56
5,128,4,8.75
5,128,8,8.71
5,128,16,9.28
5,128,32,12.58
5,128,64,50.69
5,128,128,25.17
5,128,256,35.12
5,128,512,34.11
5,128,1024,47.51
5,128,2048,49.41
5,128,4096,67.14
5,128,8192,89.51
5,128,16384,142.33
5,128,32768,260.93
5,128,65536,562.38
5,128,131072,1086.52
5,128,262144,2093.21
5,128,524288,3886.41
5,128,1048576,7106.05
5,176,1,2575.38
5,176,2,23.64
5,176,4,6.39
5,176,8,17.13
5,176,16,10.04
5,176,32,13.38
5,176,64,13.38
5,176,128,34.62
5,176,256,43.11
5,176,512,60.57
5,176,1024,55.89
5,176,2048,55.01
5,176,4096,71.44
5,176,8192,92.68
5,176,16384,135.98
5,176,32768,277.62
5,176,65536,631.28
5,176,131072,958.40
5,176,262144,2006.67
5,176,524288,3864.75
5,176,1048576,7533.52
5,224,1,1594.31
5,224,2,21.51
5,224,4,21.06
5,224,8,24.10
5,224,16,9.72
5,224,32,15.94
5,224,64,280.88
5,224,128,186.33
5,224,256,262.56
5,224,512,64.16
5,224,1024,66.16
5,224,2048,61.90
5,224,4096,71.36
5,224,8192,114.54
5,224,16384,182.89
5,224,32768,337.12
5,224,65536,652.98
5,224,131072,1241.39
5,224,262144,2259.13
5,224,524288,4475.85
5,224,1048576,8684.83
5,256,1,4.92
5,256,2,5.00
5,256,4,26.89
5,256,8,13.33
5,256,16,7.67
5,256,32,12.27
5,256,64,36.22
5,256,128,24.39
5,256,256,820.44
5,256,512,78.99
5,256,1024,33.74
5,256,2048,44.89
5,256,4096,72.89
5,256,8192,126.75
5,256,16384,197.33
5,256,32768,346.37
5,256,65536,744.00
5,256,131072,1193.65
5,256,262144,2467.34
5,256,524288,4811.86
5,256,1048576,9706.07
0,2,1,264.22
0,2,2,0.19
0,2,4,0.18
0,2,8,0.16
0,2,16,0.17
0,2,32,0.19
0,2,64,0.26
0,2,128,1.31
0,2,256,9.33
0,2,512,1.59
0,2,1024,1.39
0,2,2048,1.71
0,2,4096,8.74
0,2,8192,5.79
0,2,16384,7.47
0,2,32768,14.75
0,2,65536,9.01
0,2,131072,14.80
0,2,262144,25.65
0,2,524288,49.01
0,2,1048576,90.86
0,4,1,0.70
0,4,2,0.24
0,4,4,0.21
0,4,8,0.20
0,4,16,0.23
0,4,32,0.23
0,4,64,1.02
0,4,128,3.22
0,4,256,5.64
0,4,512,3.04
0,4,1024,4.66
0,4,2048,5.82
0,4,4096,8.54
0,4,8192,11.42
0,4,16384,20.13
0,4,32768,10.60
0,4,65536,15.74
0,4,131072,25.81
0,4,262144,68.55
0,4,524288,140.41
0,4,1048576,260.41
0,8,1,0.90
0,8,2,0.73
0,8,4,0.74
0,8,8,0.45
0,8,16,0.52
0,8,32,1.62
0,8,64,0.64
0,8,128,16.43
0,8,256,7.06
0,8,512,6.31
0,8,1024,5.22
0,8,2048,16.90
0,8,4096,20.35
0,8,8192,19.49
0,8,16384,19.24
0,8,32768,49.23
0,8,65536,39.72
0,8,131072,77.39
0,8,262144,187.86
0,8,524288,370.47
0,8,1048576,728.08
0,16,1,16.07
0,16,2,1.26
0,16,4,4.49
0,16,8,4.10
0,16,16,0.98
0,16,32,0.75
0,16,64,1.44
0,16,128,11.61
0,16,256,9.39
0,16,512,12.80
0,16,1024,11.11
0,16,2048,26.05
0,16,4096,24.45
0,16,8192,32.34
0,16,16384,22.20
0,16,32768,33.21
0,16,65536,95.63
0,16,131072,142.94
0,16,262144,314.49
0,16,524288,591.72
0,16,1048576,1510.81
0,32,1,3.32
0,32,2,10.40
0,32,4,3.33
0,32,8,3.14
0,32,16,2.97
0,32,32,2.63
0,32,64,5.90
0,32,128,14.73
0,32,256,12.44
0,32,512,22.81
0,32,1024,20.95
0,32,2048,29.34
0,32,4096,72.14
0,32,8192,46.84
0,32,16384,18.35
0,32,32768,30.04
0,32,65536,66.42
0,32,131072,129.05
0,32,262144,264.71
0,32,524288,581.04
0,32,1048576,1020.11
0,48,1,152.64
0,48,2,10.98
0,48,4,5.47
0,48,8,4.12
0,48,16,5.39
0,48,32,5.03
0,48,64,17.47
0,48,128,31.37
0,48,256,23.17
0,48,512,19.96
0,48,1024,29.38
0,48,2048,31.73
0,48,4096,51.13
0,48,8192,77.02
0,48,16384,29.16
0,48,32768,44.24
0,48,65536,87.06
0,48,131072,178.83
0,48,262144,602.15
0,48,524288,755.52
0,48,1048576,1258.66
0,64,1,17.34
0,64,2,12.37
0,64,4,4.19
0,64,8,1.26
0,64,16,4.82
0,64,32,4.35
0,64,64,12.28
0,64,128,12.21
0,64,256,14.36
0,64,512,14.59
0,64,1024,14.69
0,64,2048,17.69
0,64,4096,33.74
0,64,8192,40.73
0,64,16384,23.23
0,64,32768,47.47
0,64,65536,84.52
0,64,131072,204.81
0,64,262144,387.84
0,64,524288,804.88
0,64,1048576,1347.59
0,96,1,3.65
0,96,2,15.70
0,96,4,7.18
0,96,8,9.14
0,96,16,5.83
0,96,32,4.24
0,96,64,16.33
0,96,128,13.86
0,96,256,24.09
0,96,512,21.49
0,96,1024,30.98
0,96,2048,39.72
0,96,4096,43.77
0,96,8192,55.08
0,96,16384,32.88
0,96,32768,53.57
0,96,65536,105.16
0,96,131072,219.32
0,96,262144,421.78
0,96,524288,940.45
0,96,1048576,1793.21
0,128,1,15.92
0,128,2,30.25
0,128,4,11.28
0,128,8,10.15
0,128,16,8.63
0,128,32,9.19
0,128,64,51.62
0,128,128,27.68
0,128,256,609.19
0,128,512,30.00
0,128,1024,48.86
0,128,2048,49.17
0,128,4096,66.38
0,128,8192,86.00
0,128,16384,132.59
0,128,32768,281.92
0,128,65536,134.19
0,128,131072,254.76
0,128,262144,532.70
0,128,524288,1131.98
0,128,1048576,1986.24
0,176,1,1189.20
0,176,2,23.53
0,176,4,10.57
0,176,8,15.49
